id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,duration_ms,time_signature,popularity,playlist
3WqQkDTab7sYjRX9Uf7mqr,0.857,0.688,7,-6.709,1,0.0531,0.0991,5.3e-05,0.101,0.789,113.992,audio_features,281965,4,61,1llHjtjECBo12ChwOGe38L
2aFJm1hy8E73UVu9a0tP40,0.97,0.817,2,-8.333,1,0.113,0.0705,0.0,0.139,0.306,117.022,audio_features,255660,4,53,1llHjtjECBo12ChwOGe38L
6z15tFRtCyiSorSGaKLJeu,0.353,0.737,9,-5.952,0,0.0533,0.0921,0.0,0.135,0.235,98.181,audio_features,261369,3,62,1llHjtjECBo12ChwOGe38L
6FESpNVqUL9Ajt99tYkzLi,0.554,0.595,9,-9.742,0,0.032,0.652,0.000104,0.16,0.626,159.94,audio_features,218639,4,49,1llHjtjECBo12ChwOGe38L
7KiM3AFZmkWTAd5h9gybzn,0.797,0.719,7,-6.879,1,0.13,0.0262,0.000245,0.44,0.759,101.0,audio_features,280920,4,40,1llHjtjECBo12ChwOGe38L
1NXSmIEOulY9u4TxwuSUoe,0.462,0.456,11,-11.408,1,0.0302,0.773,0.0,0.087,0.403,82.499,audio_features,309663,3,61,1llHjtjECBo12ChwOGe38L
0fYTkcBMtjtP4hzoOxGgSF,0.635,0.68,0,-7.169,1,0.0389,0.348,0.0,0.224,0.375,123.018,audio_features,202111,3,65,1llHjtjECBo12ChwOGe38L
7o20g3bZRdwy6MtiUP9pOx,0.801,0.883,7,-6.154,0,0.061,0.0816,0.00024,0.0921,0.756,135.007,audio_features,282427,4,67,1llHjtjECBo12ChwOGe38L
1E5zyR7GT3PKjH3cqhVXVf,0.768,0.677,5,-5.39,1,0.117,0.178,0.00431,0.072,0.736,78.046,audio_features,331134,4,54,1llHjtjECBo12ChwOGe38L
4cEhCuw7sLZsLIQA1EBvxZ,0.948,0.783,7,-4.058,0,0.0422,0.182,7.82e-05,0.0519,0.579,130.042,audio_features,209962,4,63,1llHjtjECBo12ChwOGe38L
57zEYntUat0ofbFpoicN26,0.677,0.792,9,-2.612,0,0.133,0.185,2.49e-05,0.28,0.849,171.956,audio_features,327640,4,67,1llHjtjECBo12ChwOGe38L
5CXS4IGvQ985BJ3RDqFPVw,0.561,0.673,3,-5.709,1,0.0433,0.5,1.24e-06,0.112,0.356,85.979,audio_features,292674,4,0,1llHjtjECBo12ChwOGe38L
2os5ZEWZ2lwGRh4aBYOAE4,0.779,0.928,2,-2.414,0,0.115,0.115,0.0,0.0177,0.892,98.013,audio_features,266480,4,42,1llHjtjECBo12ChwOGe38L
0aSyzcFyCsOujevKLbMZxj,0.845,0.762,11,-6.655,0,0.0692,0.315,0.000208,0.165,0.623,117.987,audio_features,266760,4,0,1llHjtjECBo12ChwOGe38L
4HB1ILmewz18T9jGNHmmBe,0.941,0.743,1,-3.258,1,0.134,0.231,0.00312,0.0349,0.934,103.003,audio_features,277320,4,58,1llHjtjECBo12ChwOGe38L
4r6jFSaXqHlfq1OmEziT9Q,0.728,0.772,9,-3.365,0,0.252,0.141,1.54e-05,0.221,0.847,174.055,audio_features,321364,4,59,1llHjtjECBo12ChwOGe38L
37I2SLeJcpkQpKFMLJt550,0.686,0.798,0,-4.047,0,0.0993,0.102,1.3e-06,0.119,0.651,92.02,audio_features,363653,4,60,1llHjtjECBo12ChwOGe38L
3APiIzLQYIitzR8F3oG1fV,0.72,0.949,5,-3.133,0,0.237,0.172,9.55e-05,0.0836,0.956,82.98,audio_features,333960,4,62,1llHjtjECBo12ChwOGe38L
3VJSA8wozZeiXBwfeJgYpL,0.618,0.473,0,-7.852,0,0.0486,0.353,0.0,0.159,0.362,91.989,audio_features,174693,4,52,1llHjtjECBo12ChwOGe38L
7lf3b4gGfzDn2XD0pra7wH,0.82,0.979,10,-3.707,0,0.127,0.205,0.0534,0.123,0.899,105.014,audio_features,256773,4,38,1llHjtjECBo12ChwOGe38L
0XVyztocOZOlntAfoq73rx,0.548,0.51,9,-8.67,0,0.0426,0.51,0.0,0.127,0.438,165.958,audio_features,184477,4,33,1llHjtjECBo12ChwOGe38L
6xyA0jq8yXAF1vQ6AK1vI5,0.883,0.553,11,-8.468,1,0.068,0.497,1.13e-05,0.156,0.668,132.055,audio_features,262123,3,9,1llHjtjECBo12ChwOGe38L
2RB0HGpFZ3ScPEqC7uCqr3,0.869,0.468,7,-10.478,0,0.0646,0.323,0.00102,0.203,0.926,127.966,audio_features,306978,4,60,1llHjtjECBo12ChwOGe38L
4rc1WGmRJ2CsHXTmrBu3gH,0.711,0.587,6,-7.383,0,0.223,0.304,0.0,0.0693,0.584,96.921,audio_features,332013,4,60,1llHjtjECBo12ChwOGe38L
1ERqAWaAhH9cH0nPU1szbZ,0.588,0.618,11,-9.554,0,0.118,0.0509,0.0,0.0956,0.503,157.446,audio_features,330935,3,0,1llHjtjECBo12ChwOGe38L
1OjnIREKG0Zvt2nHxRR8Yd,0.836,0.647,11,-4.24,0,0.0553,0.489,0.123,0.164,0.963,94.984,audio_features,243168,4,0,1llHjtjECBo12ChwOGe38L
3kIGp3olzfRjQEIy1JcxcH,0.842,0.93,9,-8.328,0,0.0949,0.209,1.42e-05,0.104,0.77,130.0,audio_features,298393,4,0,1llHjtjECBo12ChwOGe38L
3Ew9wEfTVs5JwEQEbVl1Wn,0.863,0.625,9,-6.901,0,0.0417,0.328,4.93e-06,0.0831,0.938,100.012,audio_features,349653,4,0,1llHjtjECBo12ChwOGe38L
6XbyfrUBZ3e6V8sGAP3dH8,0.856,0.776,2,-3.642,1,0.037,0.33,1.98e-06,0.0624,0.679,99.99,audio_features,251533,4,42,1llHjtjECBo12ChwOGe38L
4GsRour6Kmw3bHwezz6AVZ,0.867,0.662,2,-8.334,0,0.179,0.453,2.53e-05,0.0755,0.649,100.008,audio_features,365280,4,57,1llHjtjECBo12ChwOGe38L
54gYONnzfTG89DUnTvt5r4,0.919,0.754,5,-9.189,0,0.0666,0.072,0.00318,0.0987,0.752,110.024,audio_features,215739,4,40,1llHjtjECBo12ChwOGe38L
3hd0hckG8IR9jeZkk9xQmI,0.668,0.872,2,-5.654,1,0.0992,0.285,0.0621,0.0875,0.83,131.998,audio_features,235404,4,1,1llHjtjECBo12ChwOGe38L
6obKaXHU2avqfLZFPjGm4K,0.822,0.6,3,-6.308,1,0.0326,0.487,1.74e-05,0.104,0.796,123.922,audio_features,250403,4,63,1llHjtjECBo12ChwOGe38L
2ChLs6LH0Kc6h2f7WI2l0w,0.404,0.293,10,-10.534,1,0.0337,0.915,0.0,0.105,0.115,129.815,audio_features,213279,3,0,1llHjtjECBo12ChwOGe38L
1s9ryZb4SbWAp3qWecSSuA,0.839,0.597,0,-7.079,1,0.0363,0.512,0.001,0.105,0.712,119.978,audio_features,281295,4,0,1llHjtjECBo12ChwOGe38L
1jz0PUb4rChtZUk4Itn1Co,0.499,0.636,4,-8.176,1,0.0558,0.769,0.0087,0.113,0.35,167.953,audio_features,264544,4,25,1llHjtjECBo12ChwOGe38L
0iIvZ25h16B9DhjptYp8hK,0.633,0.879,2,-5.136,0,0.0559,0.0172,6.46e-06,0.207,0.523,89.993,audio_features,200773,4,60,1llHjtjECBo12ChwOGe38L
2C72bOiY3kbCgDBBznoejk,0.961,0.778,2,-6.585,0,0.085,0.305,3.82e-06,0.305,0.88,112.967,audio_features,262489,4,65,1llHjtjECBo12ChwOGe38L
6dfzvJmyJN2vmAywOeFVMO,0.751,0.8,3,-4.989,0,0.0395,0.329,1.88e-06,0.303,0.585,128.001,audio_features,223253,4,54,1llHjtjECBo12ChwOGe38L
7KkaBto4aewGt8wl6q6wxH,0.825,0.786,0,-4.5,1,0.12,0.352,0.0,0.0872,0.901,102.98,audio_features,324546,4,57,1llHjtjECBo12ChwOGe38L
1bIcKBql2FriNbkbdzD5Zl,0.589,0.646,2,-6.661,1,0.0886,0.0724,0.00591,0.208,0.599,196.139,audio_features,236534,4,51,1llHjtjECBo12ChwOGe38L
3cUHHmGAptibsa4BsULeVY,0.828,0.802,0,-4.515,0,0.0937,0.323,0.00243,0.104,0.883,156.073,audio_features,248640,4,6,1llHjtjECBo12ChwOGe38L
4EjO3ELtQkbOBox5adad6a,0.746,0.697,7,-7.693,0,0.0422,0.0144,0.000746,0.167,0.542,99.974,audio_features,299893,4,62,1llHjtjECBo12ChwOGe38L
2jRAFRpeDnibcHvtDgWRhG,0.806,0.496,1,-8.548,0,0.0356,0.396,2.31e-05,0.0881,0.812,94.994,audio_features,333113,4,62,1llHjtjECBo12ChwOGe38L
3ZqeNBb81jeCgzwI8z9ShC,0.802,0.585,1,-12.165,0,0.0979,0.232,6.69e-05,0.328,0.838,93.631,audio_features,259591,4,60,1llHjtjECBo12ChwOGe38L
1JJjHoFLuQQKddOzD8pYsS,0.75,0.724,10,-8.578,0,0.308,0.127,0.0,0.136,0.881,135.963,audio_features,258090,4,61,1llHjtjECBo12ChwOGe38L
4IoL5eSdPTk44UjQf0fk4m,0.727,0.605,1,-7.008,1,0.0348,0.572,0.000411,0.117,0.7,95.014,audio_features,294947,4,56,1llHjtjECBo12ChwOGe38L
3jCrVZOua2khYydUAxjuY4,0.718,0.6,9,-6.733,0,0.0575,0.601,9.01e-05,0.232,0.642,90.013,audio_features,320619,4,49,1llHjtjECBo12ChwOGe38L
6oatFSHT50mhV8gu2fM7zg,0.67,0.753,7,-6.602,1,0.283,0.145,1.73e-06,0.198,0.396,176.051,audio_features,333458,4,49,1llHjtjECBo12ChwOGe38L
6x0uurbe3O3v7ogFWdEjYa,0.654,0.755,6,-10.557,1,0.0602,0.572,0.00027,0.121,0.898,170.105,audio_features,215075,4,59,1llHjtjECBo12ChwOGe38L
7h95BpimIQ7TjLKsj6aL8l,0.913,0.681,4,-5.781,0,0.0503,0.314,2.42e-06,0.175,0.917,116.032,audio_features,234878,4,20,1llHjtjECBo12ChwOGe38L
4qnbyphQuBj1YpPor7TnjR,0.891,0.522,0,-8.011,0,0.0391,0.633,0.429,0.0759,0.899,95.003,audio_features,229263,4,37,1llHjtjECBo12ChwOGe38L
2kFaEZJM9coKfesI5LOaPJ,0.811,0.962,2,-2.719,1,0.0484,0.113,0.0,0.4,0.876,119.973,audio_features,194830,4,58,1llHjtjECBo12ChwOGe38L
0xNiDPK4YdZ51ALxSid0QV,0.388,0.686,11,-5.178,1,0.0633,0.28,0.0,0.267,0.537,74.464,audio_features,273181,4,65,1llHjtjECBo12ChwOGe38L
7ILXon2PBU1bGYemfNg91q,0.769,0.737,10,-6.462,0,0.199,0.212,0.0,0.264,0.877,96.105,audio_features,264514,4,64,1llHjtjECBo12ChwOGe38L
0JwGSIPH2wzFVl6ZW1RQoW,0.748,0.55,6,-10.285,0,0.0681,0.745,0.0146,0.373,0.785,88.975,audio_features,265283,4,22,1llHjtjECBo12ChwOGe38L
0I9uFFWSNOhlG0ZRHBVqah,0.863,0.602,4,-5.703,0,0.106,0.208,0.00033,0.0385,0.684,128.028,audio_features,175140,4,47,1llHjtjECBo12ChwOGe38L
0BFQi3erN3X4tT6ZrthC5d,0.598,0.817,9,-5.003,0,0.0991,0.42,0.00121,0.485,0.722,67.111,audio_features,308602,4,57,1llHjtjECBo12ChwOGe38L
0UipbyZ94eKrCm1Vcydvl3,0.642,0.703,8,-5.13,1,0.0442,0.173,9.97e-06,0.133,0.669,94.003,audio_features,193180,4,57,1llHjtjECBo12ChwOGe38L
5haAVKCKAfb7IYLplcao0h,0.714,0.464,7,-11.545,1,0.0483,0.845,0.00428,0.0833,0.511,129.935,audio_features,319164,4,63,1llHjtjECBo12ChwOGe38L
4YpxBrMONvVqbmXmYI2P5M,0.736,0.65,0,-5.958,1,0.0318,0.274,1.52e-06,0.179,0.608,134.859,audio_features,299291,4,64,1llHjtjECBo12ChwOGe38L
2aIrdFNTPHYvVXGHRBzYU6,0.715,0.633,9,-7.373,0,0.0275,0.499,0.0275,0.136,0.577,119.994,audio_features,324917,4,2,1llHjtjECBo12ChwOGe38L
5au0abCgZ9InphXxAYbXMw,0.783,0.777,0,-4.651,0,0.114,0.624,0.00018,0.114,0.76,149.905,audio_features,228857,3,44,1llHjtjECBo12ChwOGe38L
2C5KGxHkq4ePV51ES40dxO,0.806,0.72,7,-6.516,1,0.0534,0.346,0.00159,0.0369,0.7,94.975,audio_features,251714,4,52,1llHjtjECBo12ChwOGe38L
62UqZv8jJwfXpKENrnk8OJ,0.756,0.681,6,-9.769,0,0.0928,0.304,0.0387,0.0657,0.641,179.97,audio_features,266773,3,54,1llHjtjECBo12ChwOGe38L
1VKUvwVbThOJT8ypJYwMQ1,0.792,0.923,10,-4.899,0,0.142,0.543,1.21e-05,0.0348,0.921,161.973,audio_features,233968,4,54,1llHjtjECBo12ChwOGe38L
3WkFzi4WS4PeJhHMn2Zbnl,0.78,0.577,2,-8.218,1,0.0301,0.0742,1.05e-05,0.136,0.745,112.973,audio_features,234550,4,64,1llHjtjECBo12ChwOGe38L
3WqTLAB7u84IHk91AQZXHa,0.672,0.732,0,-7.303,1,0.0262,0.328,0.000101,0.0795,0.549,127.015,audio_features,377854,4,56,1llHjtjECBo12ChwOGe38L
57zEYntUat0ofbFpoicN26,0.677,0.792,9,-2.612,0,0.133,0.185,2.49e-05,0.28,0.849,171.956,audio_features,327640,4,67,7KzWAfT4teGEHlHhhcD0Kp
0xNiDPK4YdZ51ALxSid0QV,0.388,0.686,11,-5.178,1,0.0633,0.28,0.0,0.267,0.537,74.464,audio_features,273181,4,65,7KzWAfT4teGEHlHhhcD0Kp
1s9ryZb4SbWAp3qWecSSuA,0.839,0.597,0,-7.079,1,0.0363,0.512,0.001,0.105,0.712,119.978,audio_features,281295,4,0,7KzWAfT4teGEHlHhhcD0Kp
3A3vrhAzRGaK92PtFzndjS,0.643,0.695,0,-5.481,1,0.0855,0.406,0.00244,0.0973,0.7,90.003,audio_features,248133,4,61,7KzWAfT4teGEHlHhhcD0Kp
03O2vlADdl7X3iAi1nLkqL,0.634,0.911,0,-4.647,1,0.0691,0.16,1.07e-06,0.145,0.697,135.066,audio_features,304250,4,50,7KzWAfT4teGEHlHhhcD0Kp
4SIjCzmhy06LecadJM1sUe,0.705,0.548,7,-7.547,1,0.0405,0.517,4.16e-05,0.0801,0.812,142.98,audio_features,234773,4,0,7KzWAfT4teGEHlHhhcD0Kp
2dMVSXl9ilT4OjGMJoXzbt,0.574,0.93,2,-7.091,0,0.276,0.745,0.00397,0.0838,0.547,84.0,audio_features,265726,4,0,7KzWAfT4teGEHlHhhcD0Kp
2NEFT1kFinuwRgow5plEZE,0.827,0.772,2,-5.692,0,0.0331,0.212,0.0526,0.0973,0.575,104.042,audio_features,268304,4,44,7KzWAfT4teGEHlHhhcD0Kp
1DMHV1Nlj6AQt6UyhnH65t,0.792,0.876,9,-4.975,0,0.095,0.269,1.34e-05,0.0776,0.648,129.992,audio_features,253440,4,39,7KzWAfT4teGEHlHhhcD0Kp
1oORqh1V6hWPpN6UdaaBdq,0.375,0.23,7,-10.552,0,0.0387,0.951,4.17e-05,0.101,0.279,175.879,audio_features,134043,4,42,7KzWAfT4teGEHlHhhcD0Kp
4OhOS4CYFsHVxzLQ4melm3,0.75,0.716,5,-6.854,1,0.0532,0.799,0.0,0.264,0.887,92.04,audio_features,281487,4,41,7KzWAfT4teGEHlHhhcD0Kp
32ci4xDL7wuQOQ5hJq1wMZ,0.584,0.781,3,-7.263,0,0.385,0.284,0.0,0.0493,0.912,117.098,audio_features,294253,4,40,7KzWAfT4teGEHlHhhcD0Kp
0xxm4xEohoCIEsf3gvemkk,0.804,0.569,11,-7.574,1,0.0859,0.462,0.0,0.0636,0.891,89.975,audio_features,269307,4,54,7KzWAfT4teGEHlHhhcD0Kp
3o2MwJehJ974aTr9L26o3w,0.756,0.524,7,-8.187,0,0.0427,0.55,0.0,0.164,0.615,141.935,audio_features,267600,4,36,7KzWAfT4teGEHlHhhcD0Kp
2OEtaEIL01TgCna7qfaxXh,0.809,0.893,11,-8.179,0,0.145,0.181,0.000695,0.116,0.909,88.99,audio_features,338141,4,48,7KzWAfT4teGEHlHhhcD0Kp
692044OFkn5V3HieRI82PW,0.873,0.593,9,-8.198,0,0.101,0.0715,1.41e-05,0.161,0.837,120.999,audio_features,282749,4,35,7KzWAfT4teGEHlHhhcD0Kp
0znfygYH1EVeR9udOvZ9FO,0.926,0.7,7,-7.672,1,0.0723,0.0139,0.000263,0.0616,0.958,103.003,audio_features,302867,4,37,7KzWAfT4teGEHlHhhcD0Kp
0JY4ysejyu4tAxK6MkB0K0,0.68,0.924,11,-6.58,0,0.106,0.382,2.25e-06,0.185,0.578,94.991,audio_features,339214,4,47,7KzWAfT4teGEHlHhhcD0Kp
12LxnT0tO8ghsH47GCzsle,0.681,0.62,7,-12.078,1,0.129,0.0465,0.0,0.177,0.445,97.997,audio_features,265169,4,46,7KzWAfT4teGEHlHhhcD0Kp
1sF287jlb3Ux2dj7eIo5lJ,0.75,0.774,9,-6.982,0,0.0654,0.203,0.0938,0.31,0.583,129.952,audio_features,186373,4,23,7KzWAfT4teGEHlHhhcD0Kp
1Imy9PYkEG0c16PVq8qePO,0.773,0.892,7,-6.519,0,0.0552,0.255,6.75e-05,0.0766,0.684,128.064,audio_features,273987,4,31,7KzWAfT4teGEHlHhhcD0Kp
03ZYtY7LNN0PE5EB9ysUHE,0.957,0.838,2,-6.819,1,0.0893,0.0918,0.000291,0.181,0.884,116.034,audio_features,323396,4,33,7KzWAfT4teGEHlHhhcD0Kp
7iYBgP42L2A7zR1Mfht1oB,0.643,0.495,2,-9.414,0,0.0363,0.617,1.7e-05,0.0943,0.485,137.944,audio_features,184633,4,32,7KzWAfT4teGEHlHhhcD0Kp
6omfoMnhgrfOc7D5CaGkhR,0.684,0.788,8,-6.922,1,0.0577,0.175,0.000867,0.233,0.65,92.988,audio_features,357000,4,50,7KzWAfT4teGEHlHhhcD0Kp
5gqQPM79uOwyeiLjqHCAst,0.616,0.892,10,-3.235,0,0.0602,0.127,7.77e-06,0.0929,0.509,95.029,audio_features,290514,4,40,7KzWAfT4teGEHlHhhcD0Kp
4A6j0Du0IrhL5F8smYVMTq,0.642,0.666,2,-9.436,0,0.0404,0.123,0.0,0.108,0.0721,99.962,audio_features,116550,4,45,7KzWAfT4teGEHlHhhcD0Kp
6B8EimeD4616fjakZh8DE4,0.786,0.896,5,-3.986,0,0.118,0.544,2.09e-06,0.339,0.736,101.982,audio_features,273370,4,51,7KzWAfT4teGEHlHhhcD0Kp
0pNYkBeOTTenaD37Ep8yfw,0.827,0.368,2,-7.088,0,0.0323,0.714,1.1e-06,0.1,0.355,111.936,audio_features,93362,4,41,7KzWAfT4teGEHlHhhcD0Kp
2jbJ8NgCqHWx7Elj1XJPp1,0.751,0.935,11,-5.272,0,0.0723,0.0795,0.00208,0.189,0.555,88.479,audio_features,287408,3,36,7KzWAfT4teGEHlHhhcD0Kp
4xdrHCAYuvzqovLDTXwiGu,0.766,0.768,7,-6.401,1,0.42,0.0358,0.000176,0.127,0.422,198.235,audio_features,335815,3,40,7KzWAfT4teGEHlHhhcD0Kp
2yocwhxNDHdthgkWZ32arg,0.706,0.954,1,-6.76,1,0.142,0.291,0.000103,0.203,0.815,81.344,audio_features,284307,4,41,7KzWAfT4teGEHlHhhcD0Kp
4juG0hHQOdu22uj3sYrHo8,0.79,0.651,2,-7.989,1,0.0344,0.128,4.85e-06,0.108,0.34,96.959,audio_features,243740,4,43,7KzWAfT4teGEHlHhhcD0Kp
3M7PUvOvyZP9mfG5keA18C,0.82,0.839,7,-7.901,1,0.255,0.0884,6.33e-05,0.0733,0.658,105.057,audio_features,319214,4,32,7KzWAfT4teGEHlHhhcD0Kp
2spRjbFEduWgLnaoNV3LPF,0.632,0.851,0,-6.854,1,0.296,0.271,0.00753,0.0358,0.849,172.66,audio_features,266653,3,33,7KzWAfT4teGEHlHhhcD0Kp
6Aa2xJJWP9UuviIwYWJqjB,0.793,0.939,2,-4.966,1,0.207,0.0575,3.21e-06,0.182,0.593,119.92,audio_features,308297,4,41,7KzWAfT4teGEHlHhhcD0Kp
1pHYaJXmqAHQQ0K3sA8Ot0,0.865,0.9,7,-4.435,1,0.144,0.0492,9.68e-06,0.0638,0.808,123.975,audio_features,244260,4,36,7KzWAfT4teGEHlHhhcD0Kp
3WGkAjS44xJdoUb1H4Gzaz,0.782,0.948,4,-7.101,0,0.17,0.423,0.000682,0.16,0.823,102.957,audio_features,294124,4,48,7KzWAfT4teGEHlHhhcD0Kp
1EvK1CoCy7H1Nstm0Ut5U6,0.654,0.446,0,-11.91,0,0.0239,0.719,0.502,0.116,0.475,103.003,audio_features,294333,4,21,7KzWAfT4teGEHlHhhcD0Kp
0fI9ckpsHMn8aGNc2iRH7S,0.827,0.839,0,-3.168,1,0.0314,0.213,2.23e-06,0.0582,0.838,99.913,audio_features,310831,4,45,7KzWAfT4teGEHlHhhcD0Kp
0Qm4cOv7ndSuSFCvRCIjYV,0.85,0.838,5,-6.484,0,0.0966,0.409,2.64e-06,0.132,0.719,117.987,audio_features,341067,4,36,7KzWAfT4teGEHlHhhcD0Kp
4Tcs7t7ffUifz73kEOsnQZ,0.656,0.575,5,-7.131,0,0.0474,0.282,8.24e-05,0.109,0.313,122.949,audio_features,414191,4,57,7KzWAfT4teGEHlHhhcD0Kp
7HVqi1qUcXgNon3PmbZvKD,0.669,0.394,0,-11.154,1,0.0574,0.686,0.0033,0.103,0.487,62.473,audio_features,315707,4,29,7KzWAfT4teGEHlHhhcD0Kp
3L1HmQtgJwmyeUFJGd8DKG,0.69,0.662,0,-9.31,0,0.0343,0.714,0.0176,0.367,0.195,119.977,audio_features,288256,3,37,7KzWAfT4teGEHlHhhcD0Kp
7sT8CmTzNFKTl9HGZfuKbX,0.682,0.728,9,-8.642,1,0.036,0.0529,3.84e-05,0.217,0.249,117.973,audio_features,316212,4,16,7KzWAfT4teGEHlHhhcD0Kp
74uc9u2Zt467rpmMDP6MGu,0.636,0.738,8,-9.162,1,0.086,0.442,0.0,0.138,0.643,91.976,audio_features,295628,4,14,7KzWAfT4teGEHlHhhcD0Kp
7sXI58Fn49SNTnY0HMl8Rm,0.7,0.735,0,-7.297,0,0.042,0.614,0.000403,0.125,0.787,87.978,audio_features,298160,4,28,7KzWAfT4teGEHlHhhcD0Kp
4TL1cXgg7T2UsUS3XTA97w,0.762,0.933,2,-8.189,1,0.091,0.628,0.745,0.345,0.589,99.001,audio_features,277040,4,21,7KzWAfT4teGEHlHhhcD0Kp
2p2pC4iGxgJZxx4lfFa6Iv,0.627,0.988,2,-3.794,1,0.0445,0.515,0.922,0.0574,0.781,130.028,audio_features,96758,4,30,7KzWAfT4teGEHlHhhcD0Kp
3QSf7RWr1lEaBixtkBwjyv,0.466,0.93,6,-10.304,0,0.0807,0.805,0.881,0.0908,0.0524,148.41,audio_features,80091,4,30,7KzWAfT4teGEHlHhhcD0Kp
3DajL0VbQwV2pi56ZYWUCh,0.489,0.567,2,-8.839,1,0.0334,0.451,6.55e-06,0.0935,0.167,94.039,audio_features,296542,4,23,7KzWAfT4teGEHlHhhcD0Kp
2m4XvBkXp7kckTJpQRnJTN,0.817,0.746,5,-6.619,1,0.114,0.664,1.95e-05,0.155,0.946,165.719,audio_features,289802,4,32,7KzWAfT4teGEHlHhhcD0Kp
0iOI8LcactIMk7zt58b86K,0.788,0.664,2,-7.636,1,0.051,0.336,0.0,0.121,0.882,90.998,audio_features,275188,4,18,7KzWAfT4teGEHlHhhcD0Kp
4zwcy3h8WN82Hue6ZsEgWh,0.815,0.94,2,-7.373,1,0.0499,0.0926,0.495,0.264,0.945,124.998,audio_features,236664,4,36,7KzWAfT4teGEHlHhhcD0Kp
5LXg2ncNz8DjpP8xqaxN4f,0.707,0.628,7,-6.628,1,0.0258,0.46,0.0,0.56,0.912,97.466,audio_features,86467,3,34,7KzWAfT4teGEHlHhhcD0Kp
2w9cHrsNlBLUyoIHS7eGv6,0.696,0.624,2,-6.137,1,0.0284,0.441,0.0,0.739,0.942,97.489,audio_features,82769,3,30,7KzWAfT4teGEHlHhhcD0Kp
19jQ9bElMeLFkzbbyMwAbX,0.649,0.96,0,-5.068,1,0.276,0.817,0.000735,0.44,0.5,75.361,audio_features,273967,4,45,7KzWAfT4teGEHlHhhcD0Kp
5sxj5RFmxfPS7Wtux4jqys,0.903,0.883,0,-7.534,0,0.156,0.427,0.0,0.096,0.848,110.702,audio_features,241162,4,24,7KzWAfT4teGEHlHhhcD0Kp
1IjxGhxGMHyLcV5W2avfHB,0.508,0.89,2,-4.116,1,0.418,0.326,0.0,0.276,0.38,181.839,audio_features,273360,3,34,7KzWAfT4teGEHlHhhcD0Kp
6vm0nZ6pJopYFZG0p1QbYI,0.891,0.863,7,-7.736,1,0.105,0.215,0.00186,0.0706,0.6,129.981,audio_features,365413,4,25,7KzWAfT4teGEHlHhhcD0Kp
3suvTZuTSaMq9VIlsar4F4,0.845,0.818,5,-4.957,0,0.0632,0.0723,4.29e-05,0.109,0.815,116.981,audio_features,214211,4,23,7KzWAfT4teGEHlHhhcD0Kp
6iR5loHbftRsAmXPuKMdJK,0.843,0.538,9,-8.443,0,0.0359,0.0649,0.000164,0.119,0.898,100.021,audio_features,244557,4,51,7KzWAfT4teGEHlHhhcD0Kp
4oDLTpHhYT61aV0RscA9rs,0.684,0.914,8,-5.747,1,0.405,0.24,0.000179,0.133,0.709,103.227,audio_features,283133,3,58,7KzWAfT4teGEHlHhhcD0Kp
1sJwTTmJqKCfSECI9HSV4F,0.81,0.879,2,-8.14,0,0.108,0.138,0.000317,0.211,0.601,104.989,audio_features,179544,4,37,7KzWAfT4teGEHlHhhcD0Kp
56P2PmLTlU01GtIpm4qP2u,0.871,0.663,2,-6.496,1,0.0951,0.375,1.18e-06,0.129,0.871,128.017,audio_features,243573,4,31,7KzWAfT4teGEHlHhhcD0Kp
4NbJVp5Ds8NCiFSGTvlrQn,0.796,0.727,0,-8.242,0,0.0797,0.398,0.000766,0.285,0.967,150.104,audio_features,224340,4,35,7KzWAfT4teGEHlHhhcD0Kp
0DFKe7DEIGBlo8udOHkTzb,0.664,0.833,6,-4.644,0,0.239,0.00546,0.0,0.0181,0.746,166.098,audio_features,220987,4,46,7KzWAfT4teGEHlHhhcD0Kp
1I7lgJ07leP1BZtxay6sNc,0.668,0.658,8,-6.216,0,0.0599,0.5,1.13e-05,0.108,0.527,90.0,audio_features,264424,4,41,7KzWAfT4teGEHlHhhcD0Kp
7pc7z1NdGxwVcwD7XztG9c,0.291,0.532,0,-8.872,0,0.0426,0.00107,0.00139,0.094,0.363,163.382,audio_features,104124,3,29,7KzWAfT4teGEHlHhhcD0Kp
6RYrYN80YfNvZqPzxsEW0K,0.803,0.945,0,-3.962,0,0.239,0.65,2.44e-06,0.637,0.659,101.189,audio_features,320552,3,9,7KzWAfT4teGEHlHhhcD0Kp
5PK6i1aT4XLpHL283pIcug,0.544,0.75,1,-4.757,1,0.0379,0.0348,0.741,0.0937,0.08,139.895,audio_features,66000,4,25,7KzWAfT4teGEHlHhhcD0Kp
2shVpVpOdyBRaSVlN0DvFq,0.932,0.759,10,-6.27,0,0.042,0.168,0.0,0.0587,0.892,123.99,audio_features,146425,4,0,7KzWAfT4teGEHlHhhcD0Kp
5ViDE1tuH0zdMoWVQxfTwm,0.876,0.961,9,-4.717,1,0.0733,0.291,0.257,0.0714,0.759,145.024,audio_features,277241,4,0,7KzWAfT4teGEHlHhhcD0Kp
6WUZsoHnYswXt95ajvbJxY,0.749,0.94,10,-6.595,0,0.227,0.177,0.000345,0.0758,0.884,102.644,audio_features,215037,3,0,7KzWAfT4teGEHlHhhcD0Kp
